Date, Instance, Algorithm, MAX_ITER_COUNT, MAX_NO_IMPROVE_COUNT, RandSeed, Duration, IterCount, MoveCount, TotalDist, Medians, Assignment
2014-05-06 Tue 21:27:44, ../Instances/pmedcap1(1).txt, [int]ShiftSwapTabuRelocateTabu(Ta=31|To=12|Tc=1|D=23), 1600, 2000, 1399382780, 1.972, 41, 130827, 817, 44|4|1|2|14|, 14|1|2|4|4|1|44|1|1|44|2|1|2|2|14|14|44|14|4|1|14|4|44|4|44|4|4|4|14|44|4|2|14|4|1|14|1|44|14|1|2|2|1|14|44|2|4|4|44|14|
2014-05-06 Tue 21:29:04, ../Instances/pmedcap1(1).txt, [int]ShiftSwapTabuRelocate(T=31|D=23), 1600, 2000, 1399382864, 16.634, 340, 1147114, 749, 35|18|11|2|37|, 35|11|2|18|18|11|37|11|11|37|2|11|2|2|35|35|37|35|18|11|35|18|2|18|37|35|18|18|18|37|18|35|35|35|11|35|18|37|35|11|2|2|11|35|37|2|18|18|37|35|
2014-05-06 Tue 21:30:22, ../Instances/pmedcap1(1).txt, [int]ShiftSwapTabuRelocateTabu(Ta=31|To=12|Tc=1|D=23), 1600, 2000, 1399382944, 2.998, 64, 214236, 834, 32|10|23|1|37|, 10|1|10|23|23|1|37|1|1|37|10|1|10|10|32|32|37|32|23|1|32|23|10|23|37|32|23|23|23|37|23|10|32|32|1|32|23|37|32|1|10|10|1|10|37|10|23|32|37|32|
2014-05-06 Tue 21:31:32, ../Instances/pmedcap1(1).txt, [int]ShiftSwapTabuRelocate(T=31|D=23), 1600, 2000, 1399383022, 14.579, 297, 997617, 713, 47|20|18|11|9|, 20|11|9|18|18|11|9|11|11|9|20|11|9|20|20|47|9|20|18|11|20|18|9|18|11|47|18|18|18|9|18|20|47|47|11|20|18|9|20|11|20|9|11|20|9|9|18|47|9|20|
2014-05-06 Tue 21:33:00, ../Instances/pmedcap1(1).txt, [int]ShiftSwapTabuRelocateTabu(Ta=31|To=12|Tc=1|D=23), 1600, 2000, 1399383092, 0.514, 12, 37521, 845, 27|38|33|44|39|, 38|39|44|27|27|39|44|39|39|44|44|39|44|38|38|33|44|38|27|39|38|27|44|27|39|33|27|27|38|44|27|38|33|33|39|38|27|44|38|39|38|44|39|38|44|44|27|33|38|38|
2014-05-06 Tue 21:34:19, ../Instances/pmedcap1(1).txt, [int]ShiftSwapTabuRelocate(T=31|D=23), 1600, 2000, 1399383180, 12.996, 259, 849457, 713, 9|18|11|47|20|, 20|11|9|18|18|11|9|11|11|9|20|11|9|20|20|47|9|20|18|11|20|18|9|18|11|47|18|18|18|9|18|20|47|47|11|20|18|9|20|11|20|9|11|20|9|9|18|47|9|20|
2014-05-06 Tue 21:35:43, ../Instances/pmedcap1(1).txt, [int]ShiftSwapTabuRelocateTabu(Ta=31|To=12|Tc=1|D=23), 1600, 2000, 1399383259, 3.165, 64, 214996, 804, 23|19|9|33|0|, 0|19|9|23|23|9|9|19|19|9|9|19|9|0|0|33|9|0|23|19|0|23|9|23|9|33|23|23|23|9|23|0|33|33|19|0|23|9|0|19|0|0|19|0|9|9|23|33|9|0|
2014-05-06 Tue 21:37:00, ../Instances/pmedcap1(1).txt, [int]ShiftSwapTabuRelocate(T=31|D=23), 1600, 2000, 1399383343, 12.838, 256, 886287, 714, 47|16|18|11|20|, 20|11|16|18|18|11|16|11|11|16|16|11|16|20|20|47|16|20|18|11|20|18|16|18|16|47|18|18|18|16|18|20|47|47|11|20|18|16|20|11|20|20|11|20|16|16|18|47|16|20|
2014-05-06 Tue 21:38:23, ../Instances/pmedcap1(1).txt, [int]ShiftSwapTabuRelocateTabu(Ta=31|To=12|Tc=1|D=23), 1600, 2000, 1399383420, 4.808, 99, 332984, 804, 39|30|29|45|17|, 17|39|45|30|30|29|29|39|39|29|45|39|45|17|17|17|29|17|30|39|17|30|45|30|29|30|39|30|17|29|30|17|17|30|39|17|39|29|17|39|17|45|39|17|29|45|30|30|29|17|
2014-05-06 Tue 21:39:42, ../Instances/pmedcap1(1).txt, [int]ShiftSwapTabuRelocate(T=31|D=23), 1600, 2000, 1399383503, 11.522, 229, 777339, 713, 20|9|11|47|18|, 20|11|9|18|18|11|9|11|11|9|9|11|9|20|20|47|9|20|18|11|20|18|9|18|9|47|18|18|18|9|18|20|47|47|11|20|18|9|20|11|20|20|11|20|9|9|18|47|9|20|
2014-05-06 Tue 21:40:58, ../Instances/pmedcap1(1).txt, [int]ShiftSwapTabuRelocateTabu(Ta=31|To=12|Tc=1|D=23), 1600, 2000, 1399383582, 4.629, 92, 310226, 810, 44|33|35|1|23|, 35|1|44|23|23|1|44|1|1|44|44|1|44|35|35|35|44|35|23|1|35|23|44|23|1|33|23|23|23|44|23|35|35|33|1|35|23|44|35|1|35|44|1|35|44|44|23|33|23|35|
2014-05-06 Tue 21:42:16, ../Instances/pmedcap1(1).txt, [int]ShiftSwapTabuRelocate(T=31|D=23), 1600, 2000, 1399383658, 11.275, 232, 794394, 713, 20|9|11|47|18|, 20|11|9|18|18|11|9|11|11|9|9|11|9|20|20|47|9|20|18|11|20|18|9|18|9|47|18|18|18|9|18|20|47|47|11|20|18|9|20|11|20|20|11|20|9|9|18|47|9|20|
2014-05-06 Tue 21:43:35, ../Instances/pmedcap1(1).txt, [int]ShiftSwapTabuRelocateTabu(Ta=31|To=12|Tc=1|D=23), 1600, 2000, 1399383736, 30.22, 576, 1920718, 807, 18|12|39|29|35|, 35|39|12|18|18|39|29|39|39|29|12|39|12|35|35|35|29|35|18|39|35|18|12|18|29|18|18|18|18|29|18|35|35|35|39|35|39|29|35|39|35|12|39|35|12|12|18|18|29|35|
2014-05-06 Tue 21:44:55, ../Instances/pmedcap1(1).txt, [int]ShiftSwapTabuRelocate(T=31|D=23), 1600, 2000, 1399383815, 28.078, 569, 1912210, 715, 47|11|16|18|43|, 43|11|16|18|18|11|16|11|11|16|16|11|16|43|43|47|16|43|18|11|43|18|16|18|16|47|18|18|18|16|18|43|47|47|11|43|18|16|43|11|43|43|11|43|16|16|18|47|16|43|
2014-05-06 Tue 21:46:06, ../Instances/pmedcap1(1).txt, [int]ShiftSwapTabuRelocateTabu(Ta=31|To=12|Tc=1|D=23), 1600, 2000, 1399383895, 23.777, 422, 1418115, 782, 44|17|3|4|1|, 17|1|44|3|4|1|44|1|1|44|44|1|44|17|17|17|44|17|4|1|17|4|44|3|1|4|3|3|4|44|4|17|17|4|1|17|3|44|17|1|17|44|1|17|44|44|4|4|3|17|
2014-05-06 Tue 21:47:23, ../Instances/pmedcap1(1).txt, [int]ShiftSwapTabuRelocate(T=31|D=23), 1600, 2000, 1399383966, 4.237, 80, 263669, 758, 41|11|16|35|18|, 35|11|41|18|18|11|16|11|11|16|41|11|16|35|35|35|16|35|18|11|35|18|41|18|16|18|18|18|18|16|18|35|35|35|11|35|11|16|35|11|35|41|11|35|16|41|18|18|16|35|
2014-05-06 Tue 21:48:49, ../Instances/pmedcap1(1).txt, [int]ShiftSwapTabuRelocateTabu(Ta=31|To=12|Tc=1|D=23), 1600, 2000, 1399384043, 0.779, 16, 48005, 816, 33|49|16|23|19|, 49|19|16|23|23|16|16|19|19|16|16|19|16|49|49|33|16|49|23|19|49|23|16|23|16|33|23|23|23|16|23|49|33|33|19|49|23|16|49|19|49|49|19|49|16|16|23|33|16|49|
2014-05-06 Tue 21:50:06, ../Instances/pmedcap1(1).txt, [int]ShiftSwapTabuRelocate(T=31|D=23), 1600, 2000, 1399384129, 36.68, 738, 2513156, 713, 11|9|47|20|18|, 20|11|9|18|18|11|9|11|11|9|20|11|9|20|20|47|9|20|18|11|20|18|9|18|11|47|18|18|18|9|18|20|47|47|11|20|18|9|20|11|20|9|11|20|9|9|18|47|9|20|
2014-05-06 Tue 21:51:32, ../Instances/pmedcap1(1).txt, [int]ShiftSwapTabuRelocateTabu(Ta=31|To=12|Tc=1|D=23), 1600, 2000, 1399384206, 5.494, 103, 347980, 810, 20|18|8|41|47|, 20|8|41|18|18|8|41|8|8|41|41|8|41|20|20|47|41|20|18|8|20|18|41|18|8|47|18|18|18|41|18|20|47|47|8|20|18|41|20|8|20|41|8|20|41|41|18|47|18|20|
2014-05-06 Tue 21:52:51, ../Instances/pmedcap1(1).txt, [int]ShiftSwapTabuRelocate(T=31|D=23), 1600, 2000, 1399384292, 39.604, 796, 2703064, 713, 18|9|20|47|11|, 20|11|9|18|18|11|9|11|11|9|9|11|9|20|20|47|9|20|18|11|20|18|9|18|9|47|18|18|18|9|18|20|47|47|11|20|18|9|20|11|20|20|11|20|9|9|18|47|9|20|
2014-05-06 Tue 21:54:11, ../Instances/pmedcap1(2).txt, [int]ShiftSwapTabuRelocateTabu(Ta=31|To=12|Tc=1|D=24), 1600, 2000, 1399384371, 57.717, 1133, 3748934, 833, 21|29|35|49|0|, 0|21|35|21|35|49|0|49|0|29|21|21|21|21|0|29|0|29|35|49|49|21|49|49|35|0|29|49|0|29|21|21|35|35|49|35|49|49|49|29|0|29|0|35|49|35|49|0|35|49|
2014-05-06 Tue 21:55:36, ../Instances/pmedcap1(2).txt, [int]ShiftSwapTabuRelocate(T=31|D=24), 1600, 2000, 1399384451, 11.244, 204, 677958, 801, 32|19|31|49|25|, 25|31|31|31|31|49|25|49|25|49|31|31|19|19|25|49|25|49|32|19|19|31|19|49|32|25|49|19|32|49|31|31|32|32|19|32|49|49|25|49|32|49|25|32|19|32|19|25|25|49|
2014-05-06 Tue 21:57:06, ../Instances/pmedcap1(2).txt, [int]ShiftSwapTabuRelocateTabu(Ta=31|To=12|Tc=1|D=24), 1600, 2000, 1399384536, 5.213, 99, 333072, 808, 10|43|22|42|15|, 42|10|43|10|43|15|42|22|42|15|10|10|22|10|42|15|42|15|43|22|22|10|22|15|43|42|15|22|43|15|10|10|43|43|22|43|15|22|42|15|43|15|42|43|22|43|22|42|42|22|
2014-05-06 Tue 21:58:31, ../Instances/pmedcap1(2).txt, [int]ShiftSwapTabuRelocate(T=31|D=24), 1600, 2000, 1399384626, 15.302, 287, 948979, 821, 37|35|25|27|21|, 25|21|35|21|21|27|25|37|25|37|21|21|27|21|25|37|25|37|35|27|27|21|37|37|35|25|37|27|35|37|21|21|35|35|37|35|27|37|25|27|35|27|25|35|27|35|27|25|35|37|
2014-05-06 Tue 21:59:56, ../Instances/pmedcap1(2).txt, [int]ShiftSwapTabuRelocateTabu(Ta=31|To=12|Tc=1|D=24), 1600, 2000, 1399384711, 0.998, 19, 59418, 853, 49|40|30|2|6|, 40|30|2|30|2|49|6|49|6|6|30|30|30|30|6|49|40|49|40|49|2|30|49|49|40|6|6|49|40|49|30|2|40|40|6|40|49|49|6|49|40|49|6|40|30|2|49|6|40|49|
2014-05-06 Tue 22:01:22, ../Instances/pmedcap1(2).txt, [int]ShiftSwapTabuRelocate(T=31|D=24), 1600, 2000, 1399384796, 44.487, 813, 2668651, 816, 35|21|7|48|15|, 48|21|35|21|35|15|7|7|48|15|21|21|21|21|48|15|48|15|35|7|7|21|7|15|35|48|15|7|48|15|21|21|35|35|7|35|15|7|7|15|48|15|48|35|7|35|7|48|48|7|
2014-05-06 Tue 22:02:52, ../Instances/pmedcap1(2).txt, [int]ShiftSwapTabuRelocateTabu(Ta=31|To=12|Tc=1|D=24), 1600, 2000, 1399384882, 0.172, 4, 10205, 830, 23|40|30|42|44|, 40|30|44|30|44|23|42|23|42|23|30|30|44|44|42|23|42|23|40|44|44|30|44|23|40|42|23|44|40|23|30|30|40|40|44|40|23|23|42|23|40|23|42|40|44|40|44|42|40|23|
2014-05-06 Tue 22:04:16, ../Instances/pmedcap1(2).txt, [int]ShiftSwapTabuRelocate(T=31|D=24), 1600, 2000, 1399384972, 40.525, 770, 2534029, 802, 32|49|31|27|25|, 25|31|31|31|31|49|25|49|25|49|31|31|27|27|25|49|25|49|32|27|27|31|49|49|32|25|49|27|32|49|31|31|32|32|27|32|27|49|25|49|32|27|25|32|27|32|27|25|32|49|
2014-05-06 Tue 22:05:39, ../Instances/pmedcap1(2).txt, [int]ShiftSwapTabuRelocateTabu(Ta=31|To=12|Tc=1|D=24), 1600, 2000, 1399385056, 13.326, 252, 838443, 809, 32|8|1|7|23|, 8|1|32|1|1|23|7|7|8|23|1|1|23|1|8|23|8|23|32|7|7|1|7|23|8|8|23|7|32|23|1|1|32|32|7|32|23|7|7|23|32|23|8|32|7|32|7|8|8|7|
2014-05-06 Tue 22:07:03, ../Instances/pmedcap1(2).txt, [int]ShiftSwapTabuRelocate(T=31|D=24), 1600, 2000, 1399385139, 37.017, 685, 2315463, 816, 35|19|30|42|49|, 42|30|35|30|19|49|42|19|42|49|30|30|19|30|42|49|42|49|35|19|19|30|49|49|35|42|49|19|35|49|30|30|35|35|19|35|49|49|42|49|35|49|42|35|19|35|49|42|35|49|
2014-05-06 Tue 22:08:29, ../Instances/pmedcap1(2).txt, [int]ShiftSwapTabuRelocateTabu(Ta=31|To=12|Tc=1|D=24), 1600, 2000, 1399385223, 10.504, 186, 605229, 844, 31|12|49|35|47|, 47|31|31|31|31|12|47|49|47|49|31|12|12|12|47|49|47|49|35|12|12|31|49|49|35|47|49|12|35|49|31|31|35|35|47|35|12|49|47|49|35|12|47|35|12|35|49|47|35|49|
2014-05-06 Tue 22:09:56, ../Instances/pmedcap1(2).txt, [int]ShiftSwapTabuRelocate(T=31|D=24), 1600, 2000, 1399385309, 7, 131, 421602, 836, 31|35|37|25|27|, 25|31|31|31|31|27|25|37|25|37|31|31|27|27|25|37|25|37|35|27|27|31|37|37|35|25|37|27|35|37|31|31|35|35|37|35|27|37|25|27|35|27|25|35|27|35|27|25|35|37|
2014-05-06 Tue 22:11:22, ../Instances/pmedcap1(2).txt, [int]ShiftSwapTabuRelocateTabu(Ta=31|To=12|Tc=1|D=24), 1600, 2000, 1399385396, 4.565, 83, 268499, 847, 1|22|5|16|48|, 48|1|1|1|1|5|22|22|48|22|1|1|5|5|16|5|16|5|48|22|22|1|22|5|48|48|22|5|48|5|1|1|48|48|22|48|5|22|22|5|48|5|16|48|22|1|22|48|48|5|
2014-05-06 Tue 22:12:47, ../Instances/pmedcap1(2).txt, [int]ShiftSwapTabuRelocate(T=31|D=24), 1600, 2000, 1399385482, 29.053, 550, 1824163, 817, 32|31|27|25|37|, 25|31|31|31|31|27|25|37|25|37|31|31|27|27|25|37|25|37|32|27|27|31|37|37|32|25|37|27|32|37|31|31|32|32|37|32|27|37|25|27|32|27|25|32|27|32|27|25|25|37|
2014-05-06 Tue 22:14:14, ../Instances/pmedcap1(2).txt, [int]ShiftSwapTabuRelocateTabu(Ta=31|To=12|Tc=1|D=24), 1600, 2000, 1399385567, 7.861, 144, 479591, 835, 25|44|5|31|40|, 40|31|31|31|31|5|25|25|25|5|31|31|44|44|25|5|40|5|40|44|44|31|25|5|40|25|5|44|40|5|31|31|40|40|25|40|5|5|25|5|40|5|25|40|44|31|5|25|40|5|
2014-05-06 Tue 22:15:39, ../Instances/pmedcap1(2).txt, [int]ShiftSwapTabuRelocate(T=31|D=24), 1600, 2000, 1399385654, 53.536, 1016, 3380824, 805, 31|43|27|49|25|, 25|31|31|31|31|49|25|49|25|49|31|31|27|27|25|49|25|49|43|27|27|31|49|49|43|25|49|27|43|49|31|31|43|43|27|43|27|49|25|49|43|27|25|43|27|43|27|25|25|49|
2014-05-06 Tue 22:17:09, ../Instances/pmedcap1(2).txt, [int]ShiftSwapTabuRelocateTabu(Ta=31|To=12|Tc=1|D=24), 1600, 2000, 1399385739, 0.445, 9, 26840, 834, 21|40|19|29|25|, 40|21|19|21|21|19|25|25|25|29|21|21|19|21|25|29|40|29|40|19|19|21|19|29|40|25|29|19|40|29|21|21|40|40|25|40|29|19|25|29|40|29|25|40|19|40|19|25|40|19|
2014-05-06 Tue 22:18:35, ../Instances/pmedcap1(2).txt, [int]ShiftSwapTabuRelocate(T=31|D=24), 1600, 2000, 1399385829, 71.033, 1310, 4379395, 794, 49|32|21|27|25|, 25|21|32|21|21|49|25|49|25|49|21|21|27|21|25|49|25|49|32|27|27|21|49|49|32|25|49|27|32|49|21|21|32|32|27|32|27|49|25|49|32|27|25|32|27|32|27|25|32|49|
2014-05-06 Tue 22:20:01, ../Instances/pmedcap1(2).txt, [int]ShiftSwapTabuRelocateTabu(Ta=31|To=12|Tc=1|D=24), 1600, 2000, 1399385915, 42.535, 807, 2634472, 801, 46|26|8|1|32|, 8|1|32|1|1|46|8|26|8|26|1|1|46|1|8|26|8|26|32|46|46|1|46|46|32|8|26|46|32|26|1|1|32|32|46|32|46|46|26|26|32|46|8|32|46|32|46|8|8|46|
2014-05-06 Tue 22:21:24, ../Instances/pmedcap1(2).txt, [int]ShiftSwapTabuRelocate(T=31|D=24), 1600, 2000, 1399386001, 36.333, 694, 2338518, 806, 25|21|35|19|49|, 25|21|35|21|21|49|25|49|25|49|21|21|19|21|25|49|25|49|35|19|19|21|19|49|35|25|49|19|35|49|21|21|35|35|19|35|49|49|25|49|35|49|25|35|19|35|19|25|35|49|
2014-05-06 Tue 22:23:00, ../Instances/pmedcap1(3).txt, [int]ShiftSwapTabuRelocateTabu(Ta=31|To=12|Tc=1|D=24), 1600, 2000, 1399386084, 27.69, 466, 1561023, 861, 8|47|13|16|24|, 47|24|16|47|47|47|47|47|8|16|13|16|13|13|8|47|16|13|16|13|16|47|13|8|24|24|47|8|13|47|16|24|47|13|47|13|24|24|16|47|16|24|8|24|13|16|16|47|8|47|
2014-05-06 Tue 22:24:28, ../Instances/pmedcap1(3).txt, [int]ShiftSwapTabuRelocate(T=31|D=24), 1600, 2000, 1399386180, 0.33, 7, 18642, 897, 29|25|30|22|0|, 0|25|22|29|0|29|29|29|0|29|22|30|29|22|0|29|30|22|30|22|22|30|22|0|25|25|29|0|22|29|30|25|30|22|0|22|25|25|30|0|30|25|0|25|22|30|30|29|0|29|
2014-05-06 Tue 22:26:05, ../Instances/pmedcap1(3).txt, [int]ShiftSwapTabuRelocateTabu(Ta=31|To=12|Tc=1|D=24), 1600, 2000, 1399386268, 2.405, 40, 132115, 867, 23|13|24|15|16|, 23|16|16|15|23|15|15|15|23|16|13|16|13|13|23|15|16|13|16|13|16|15|13|23|24|24|15|23|13|15|16|24|15|13|15|13|24|24|16|15|15|24|23|24|13|16|16|15|23|15|
2014-05-06 Tue 22:27:34, ../Instances/pmedcap1(3).txt, [int]ShiftSwapTabuRelocate(T=31|D=24), 1600, 2000, 1399386365, 63.506, 1149, 3836736, 784, 46|47|25|14|19|, 14|25|19|46|14|47|47|46|14|46|19|46|46|19|14|47|46|19|46|19|19|47|19|14|25|25|47|14|19|47|46|25|47|19|47|19|25|25|46|47|46|25|14|25|19|46|46|47|14|47|
2014-05-06 Tue 22:29:04, ../Instances/pmedcap1(3).txt, [int]ShiftSwapTabuRelocateTabu(Ta=31|To=12|Tc=1|D=24), 1600, 2000, 1399386454, 2.506, 45, 145407, 872, 14|26|31|2|45|, 14|2|2|45|14|26|26|45|14|45|2|45|45|2|14|26|2|45|26|2|2|26|2|14|31|31|26|14|45|26|45|31|26|45|26|2|31|31|45|26|45|31|31|31|2|45|45|26|14|26|
2014-05-06 Tue 22:30:34, ../Instances/pmedcap1(3).txt, [int]ShiftSwapTabuRelocate(T=31|D=24), 1600, 2000, 1399386544, 35.998, 654, 2145102, 776, 19|47|46|37|14|, 14|37|19|46|14|47|47|46|14|46|19|46|46|19|14|47|46|19|46|19|19|47|19|14|37|37|47|14|19|47|46|37|47|19|47|19|37|37|46|47|46|37|14|37|19|46|46|47|14|47|
2014-05-06 Tue 22:32:05, ../Instances/pmedcap1(3).txt, [int]ShiftSwapTabuRelocateTabu(Ta=31|To=12|Tc=1|D=24), 1600, 2000, 1399386634, 1.668, 32, 98335, 852, 26|14|11|22|43|, 14|22|22|11|14|26|26|11|14|11|22|11|11|22|14|26|11|22|26|22|22|26|22|14|43|43|26|14|11|26|11|43|26|11|26|22|43|43|11|26|11|43|14|43|22|11|11|26|14|26|
2014-05-06 Tue 22:33:38, ../Instances/pmedcap1(3).txt, [int]ShiftSwapTabuRelocate(T=31|D=24), 1600, 2000, 1399386725, 77.398, 1333, 4434791, 801, 33|16|26|27|37|, 26|16|16|33|26|26|26|33|27|33|33|16|33|33|27|26|16|33|16|33|16|26|33|27|37|37|26|27|33|26|26|37|26|33|26|33|37|37|16|26|16|37|27|37|33|16|16|26|27|26|
2014-05-06 Tue 22:35:12, ../Instances/pmedcap1(3).txt, [int]ShiftSwapTabuRelocateTabu(Ta=31|To=12|Tc=1|D=24), 1600, 2000, 1399386818, 12.358, 213, 733072, 886, 27|46|9|24|35|, 27|35|35|9|27|46|9|9|27|9|35|9|9|35|27|9|35|9|46|35|35|46|35|27|24|24|46|27|9|9|46|24|46|9|46|35|24|24|9|46|46|24|27|24|35|9|46|46|27|46|
2014-05-06 Tue 22:36:43, ../Instances/pmedcap1(3).txt, [int]ShiftSwapTabuRelocate(T=31|D=24), 1600, 2000, 1399386912, 1.911, 39, 123550, 829, 30|27|24|34|35|, 34|24|35|30|34|34|34|30|27|35|35|35|30|35|27|30|30|35|30|35|35|34|35|27|24|24|34|27|35|34|30|24|34|35|34|35|24|24|30|34|30|24|27|24|35|30|30|34|27|34|
2014-05-06 Tue 22:38:13, ../Instances/pmedcap1(3).txt, [int]ShiftSwapTabuRelocateTabu(Ta=31|To=12|Tc=1|D=24), 1600, 2000, 1399387003, 3.212, 57, 180184, 825, 25|27|29|33|40|, 27|25|33|29|27|29|29|29|27|40|33|40|33|33|27|29|40|33|40|33|25|29|33|27|25|25|29|27|33|29|40|25|40|33|29|33|25|25|40|29|40|25|27|25|33|40|40|29|27|29|
2014-05-06 Tue 22:39:48, ../Instances/pmedcap1(3).txt, [int]ShiftSwapTabuRelocate(T=31|D=24), 1600, 2000, 1399387093, 2.698, 48, 154517, 837, 47|27|2|25|40|, 47|25|2|47|27|47|47|40|27|40|2|40|40|2|27|47|2|2|40|2|2|47|2|27|25|25|47|27|40|47|40|25|40|2|47|2|25|25|40|47|40|25|27|25|2|40|40|47|27|47|
2014-05-06 Tue 22:41:15, ../Instances/pmedcap1(3).txt, [int]ShiftSwapTabuRelocateTabu(Ta=31|To=12|Tc=1|D=24), 1600, 2000, 1399387188, 1.24, 23, 74217, 815, 24|29|40|27|35|, 27|24|35|29|27|29|29|29|27|40|35|40|40|35|27|29|35|35|40|35|35|29|35|27|24|24|29|27|40|29|40|24|40|35|29|35|24|24|40|29|40|24|27|24|35|40|40|29|27|29|
2014-05-06 Tue 22:42:44, ../Instances/pmedcap1(3).txt, [int]ShiftSwapTabuRelocate(T=31|D=24), 1600, 2000, 1399387275, 15.075, 275, 901966, 823, 37|30|29|33|14|, 14|30|37|29|14|29|29|29|14|33|33|30|33|33|14|29|30|33|30|33|37|30|33|14|37|37|29|14|33|29|30|37|30|33|29|33|37|37|30|29|30|37|14|37|33|29|30|29|14|29|
2014-05-06 Tue 22:44:17, ../Instances/pmedcap1(3).txt, [int]ShiftSwapTabuRelocateTabu(Ta=31|To=12|Tc=1|D=24), 1600, 2000, 1399387364, 0.397, 8, 24593, 901, 28|16|49|14|41|, 14|16|16|28|14|49|49|28|14|28|16|16|28|28|14|49|16|28|16|28|16|49|16|14|41|41|49|14|28|49|16|41|49|28|49|28|41|41|16|49|49|41|14|41|28|28|16|49|14|49|
2014-05-06 Tue 22:45:46, ../Instances/pmedcap1(3).txt, [int]ShiftSwapTabuRelocate(T=31|D=24), 1600, 2000, 1399387457, 1.076, 20, 61012, 876, 27|16|25|40|26|, 26|25|16|40|26|26|26|40|27|40|16|16|40|16|27|26|16|40|40|16|16|26|16|27|25|25|26|27|16|26|40|25|26|16|26|16|25|25|16|26|40|25|27|25|16|40|40|26|27|26|
2014-05-06 Tue 22:47:17, ../Instances/pmedcap1(3).txt, [int]ShiftSwapTabuRelocateTabu(Ta=31|To=12|Tc=1|D=24), 1600, 2000, 1399387546, 6.745, 120, 373085, 791, 27|34|46|24|19|, 34|24|19|46|34|34|34|46|27|46|19|46|46|19|27|34|46|19|46|19|19|34|19|27|24|24|34|27|19|34|46|24|34|19|34|19|24|24|46|34|46|24|27|24|19|46|46|34|27|34|
2014-05-06 Tue 22:48:50, ../Instances/pmedcap1(3).txt, [int]ShiftSwapTabuRelocate(T=31|D=24), 1600, 2000, 1399387637, 23.25, 403, 1339615, 803, 23|24|33|26|16|, 26|16|16|33|26|26|26|33|23|33|33|16|33|33|23|26|16|33|16|33|16|26|33|23|24|24|26|23|33|26|26|24|26|33|26|33|24|24|16|26|16|24|23|24|33|16|16|26|23|26|
2014-05-06 Tue 22:50:23, ../Instances/pmedcap1(3).txt, [int]ShiftSwapTabuRelocateTabu(Ta=31|To=12|Tc=1|D=24), 1600, 2000, 1399387730, 24.285, 428, 1412835, 821, 14|11|33|36|26|, 14|11|11|11|14|26|26|11|14|11|33|11|33|33|14|26|11|33|26|33|11|26|33|14|36|36|26|14|33|26|26|36|26|33|26|33|36|36|11|26|11|36|14|36|33|11|11|26|14|26|
2014-05-06 Tue 22:51:55, ../Instances/pmedcap1(3).txt, [int]ShiftSwapTabuRelocate(T=31|D=24), 1600, 2000, 1399387823, 1.168, 23, 74929, 838, 47|37|14|20|40|, 14|37|20|47|14|47|47|40|14|40|20|40|40|20|14|47|20|20|40|20|20|47|20|14|37|37|47|14|40|47|40|37|40|20|47|20|37|37|40|47|40|37|14|37|20|40|40|47|14|47|
2014-05-06 Tue 22:53:23, ../Instances/pmedcap1(4).txt, [int]ShiftSwapTabuRelocateTabu(Ta=31|To=12|Tc=1|D=24), 1600, 2000, 1399387915, 13.547, 239, 804354, 820, 49|41|40|33|36|, 36|41|33|36|33|33|36|41|36|49|40|41|36|36|33|40|49|49|40|40|41|49|49|33|40|49|41|41|40|40|40|36|40|33|41|33|36|33|36|41|40|41|41|36|40|36|33|33|40|49|
2014-05-06 Tue 22:54:52, ../Instances/pmedcap1(4).txt, [int]ShiftSwapTabuRelocate(T=31|D=24), 1600, 2000, 1399388003, 22.189, 404, 1330777, 669, 8|7|49|2|10|, 7|7|2|8|2|2|8|7|8|49|10|7|7|7|2|10|49|49|10|49|10|49|49|2|49|49|10|8|10|10|2|8|10|2|8|2|8|2|8|8|10|10|7|8|10|8|2|2|7|49|
2014-05-06 Tue 22:56:17, ../Instances/pmedcap1(4).txt, [int]ShiftSwapTabuRelocateTabu(Ta=31|To=12|Tc=1|D=24), 1600, 2000, 1399388092, 2.683, 49, 158499, 804, 15|16|47|6|20|, 6|15|47|6|47|16|6|20|6|16|15|15|20|6|47|15|16|16|15|16|20|16|16|20|15|16|20|20|15|15|20|6|15|47|20|47|6|47|6|6|15|20|20|6|15|6|47|47|15|16|
2014-05-06 Tue 22:57:42, ../Instances/pmedcap1(4).txt, [int]ShiftSwapTabuRelocate(T=31|D=24), 1600, 2000, 1399388177, 0.313, 7, 18970, 681, 33|3|25|28|42|, 42|42|33|3|33|33|3|42|3|25|28|42|42|42|33|28|25|25|28|28|42|25|25|28|25|25|28|3|28|28|28|3|28|33|3|33|3|33|3|3|28|3|42|3|28|3|33|33|42|25|
2014-05-06 Tue 22:59:07, ../Instances/pmedcap1(4).txt, [int]ShiftSwapTabuRelocateTabu(Ta=31|To=12|Tc=1|D=24), 1600, 2000, 1399388262, 0.108, 3, 6936, 754, 10|13|3|19|4|, 13|13|4|3|4|4|3|13|3|19|10|13|13|13|4|10|19|19|10|19|3|19|19|19|10|19|10|3|10|10|10|3|10|4|3|4|13|4|3|3|10|10|13|3|19|3|19|4|13|19|
